Emotions;Percent
neutral;13.15
angry;9.63
disgust;0.08
scared;40.86
happy;7.34
sad;6.75
surprised;22.18
neutral;13.15
angry;11.87
disgust;0.03
scared;27.30
happy;12.42
sad;7.08
surprised;33.40
neutral;7.89
angry;9.86
disgust;0.10
scared;38.76
happy;8.99
sad;8.70
surprised;20.35
neutral;13.24
angry;38.28
disgust;0.10
scared;7.43
happy;5.39
sad;4.46
surprised;6.15
neutral;38.20
angry;28.45
disgust;0.11
scared;6.32
happy;7.15
sad;9.64
surprised;11.98
neutral;36.36
angry;19.96
disgust;0.02
scared;7.98
happy;2.08
sad;4.50
surprised;4.11
neutral;61.35
angry;15.58
disgust;0.07
scared;28.93
happy;14.43
sad;8.81
surprised;19.78
neutral;12.40
angry;10.34
disgust;0.11
scared;31.91
happy;16.83
sad;10.35
surprised;17.41
neutral;13.05
angry;9.15
disgust;0.12
scared;29.64
happy;20.90
sad;10.93
surprised;16.55
neutral;12.71
angry;11.40
disgust;0.06
scared;27.62
happy;23.76
sad;10.57
surprised;11.24
neutral;15.34
angry;9.28
disgust;0.03
scared;27.83
happy;23.48
sad;10.09
surprised;11.17
neutral;18.12
angry;10.25
disgust;0.11
scared;35.85
happy;11.44
sad;10.08
surprised;19.74
neutral;12.53
angry;8.55
disgust;0.08
scared;37.61
happy;10.50
sad;8.84
surprised;15.07
neutral;19.35
angry;9.35
disgust;0.17
scared;38.20
happy;9.80
sad;10.15
surprised;21.50
neutral;10.84
angry;10.35
disgust;0.05
scared;17.77
happy;27.95
sad;7.69
surprised;20.95
neutral;15.23
angry;8.13
disgust;0.05
scared;17.14
happy;27.69
sad;7.74
surprised;18.40
neutral;20.85
angry;7.90
disgust;0.05
scared;17.20
happy;28.96
sad;7.55
surprised;18.42
neutral;19.93
angry;10.46
disgust;0.04
scared;23.99
happy;18.01
sad;7.63
surprised;23.61
neutral;16.26
angry;9.91
disgust;0.07
scared;30.29
happy;17.28
sad;9.20
surprised;21.33
neutral;11.92
angry;16.19
disgust;0.05
scared;24.42
happy;20.08
sad;7.52
surprised;13.40
neutral;18.35
angry;12.42
disgust;0.05
scared;25.84
happy;22.44
sad;7.78
surprised;10.35
neutral;21.13
angry;14.74
disgust;0.05
scared;25.97
happy;19.93
sad;7.66
surprised;10.09
neutral;21.56
