Emotions;Percent
happy;0.26
sad;27.19
surprised;9.66
neutral;18.01
angry;5.41
disgust;0.01
scared;13.15
happy;6.36
sad;4.94
surprised;8.63
neutral;61.50
angry;10.33
disgust;0.06
scared;37.26
happy;0.26
sad;33.24
surprised;0.23
neutral;18.61
angry;11.70
disgust;0.07
scared;34.00
happy;0.39
sad;31.77
surprised;0.30
neutral;21.77
angry;13.45
disgust;0.13
scared;39.37
happy;0.24
sad;29.50
surprised;0.23
neutral;17.08
angry;25.18
disgust;0.06
scared;25.74
happy;0.37
sad;26.32
surprised;0.26
neutral;22.08
angry;20.66
disgust;0.02
scared;18.41
happy;0.59
sad;26.74
surprised;0.55
neutral;33.03
angry;17.63
disgust;0.01
scared;15.86
happy;0.43
sad;25.82
surprised;1.06
neutral;39.18
angry;5.56
disgust;0.00
scared;14.19
happy;5.71
sad;3.76
surprised;11.62
neutral;59.15
angry;6.13
disgust;0.00
scared;14.88
happy;5.34
sad;4.33
surprised;8.17
neutral;61.15
angry;13.41
disgust;0.00
scared;13.41
happy;0.35
sad;30.56
surprised;2.13
neutral;40.13
angry;12.70
disgust;0.00
scared;13.51
happy;0.34
sad;30.66
surprised;2.94
neutral;39.85
angry;6.26
disgust;0.01
scared;13.02
happy;7.47
sad;4.15
surprised;10.51
neutral;58.58
angry;8.15
disgust;0.01
scared;13.43
happy;6.27
sad;5.23
surprised;11.57
neutral;55.33
angry;7.94
disgust;0.01
scared;13.92
happy;5.82
sad;4.30
surprised;8.58
neutral;59.43
angry;7.70
disgust;0.01
scared;14.09
happy;6.11
sad;6.13
surprised;9.77
neutral;56.19
angry;6.37
disgust;0.01
scared;14.25
happy;6.84
sad;4.61
surprised;11.50
neutral;56.41
angry;7.73
disgust;0.01
scared;14.62
happy;5.73
sad;5.25
surprised;11.24
neutral;55.42
angry;13.91
disgust;0.01
scared;8.44
happy;0.08
sad;28.10
surprised;7.06
neutral;42.40
angry;12.91
disgust;0.01
scared;12.00
happy;0.06
sad;35.43
surprised;6.96
neutral;32.65
angry;12.55
disgust;0.01
scared;11.39
happy;0.08
sad;40.74
surprised;6.70
neutral;28.52
angry;13.56
disgust;0.01
scared;10.16
happy;0.04
sad;31.47
surprised;7.88
neutral;36.88
angry;14.26
disgust;0.01
scared;10.58
happy;0.04
sad;31.42
surprised;9.51
neutral;34.19
angry;15.69
disgust;0.01
scared;12.34
happy;0.04
sad;40.84
surprised;7.90
neutral;23.19
angry;13.39
disgust;0.02
scared;8.82
happy;0.03
sad;42.33
surprised;9.13
neutral;26.28
angry;13.01
disgust;0.02
scared;7.94
happy;16.56
sad;13.33
surprised;4.05
neutral;45.08
angry;8.30
disgust;0.01
scared;11.31
happy;17.89
sad;9.78
surprised;5.80
neutral;46.90
angry;9.06
disgust;0.01
scared;10.74
happy;20.75
sad;8.59
surprised;5.59
neutral;45.25
angry;8.43
disgust;0.03
scared;11.15
happy;15.79
sad;9.98
surprised;5.28
neutral;49.33
angry;11.56
disgust;0.03
scared;14.30
happy;11.77
sad;15.25
surprised;5.26
neutral;41.83
angry;12.32
disgust;0.01
scared;12.95
happy;0.04
sad;47.15
surprised;5.69
neutral;21.86
angry;9.32
disgust;0.01
scared;11.86
happy;0.05
sad;47.38
surprised;4.01
neutral;27.37
angry;11.92
disgust;0.01
scared;9.80
happy;0.03
sad;42.87
surprised;2.89
neutral;32.47
angry;12.05
disgust;0.01
scared;10.36
happy;0.04
sad;38.29
surprised;2.07
neutral;37.18
angry;13.59
disgust;0.02
scared;13.84
happy;0.03
sad;40.71
surprised;6.96
neutral;24.84
angry;13.57
disgust;0.04
scared;11.89
happy;14.31
sad;14.68
surprised;3.34
neutral;42.17
angry;17.10
disgust;0.03
scared;12.80
happy;0.04
sad;35.38
surprised;3.33
neutral;31.31
angry;14.56
disgust;0.02
scared;10.64
happy;0.03
sad;39.82
surprised;3.78
neutral;31.15
angry;16.68
disgust;0.02
scared;13.49
happy;0.03
sad;39.40
surprised;4.62
neutral;25.76
angry;11.01
disgust;0.01
scared;14.27
happy;9.22
sad;3.96
surprised;7.16
neutral;54.36
angry;12.41
disgust;0.01
scared;9.12
happy;0.03
sad;46.18
surprised;2.85
neutral;29.40
angry;8.74
disgust;0.01
scared;14.11
happy;0.07
sad;45.70
surprised;0.24
neutral;31.13
angry;7.61
disgust;0.03
scared;17.61
happy;0.06
sad;47.43
surprised;0.12
neutral;27.14
angry;8.87
disgust;0.03
scared;14.83
happy;0.08
sad;46.67
surprised;0.20
neutral;29.32
angry;10.52
disgust;0.01
scared;14.14
happy;0.09
sad;45.60
surprised;0.22
neutral;29.43
angry;3.67
disgust;0.01
scared;12.17
happy;10.75
sad;5.22
surprised;16.27
neutral;51.91
angry;9.15
disgust;0.00
scared;9.54
happy;0.09
sad;37.25
surprised;0.21
neutral;43.75
angry;9.07
disgust;0.01
scared;7.34
happy;0.08
sad;30.90
surprised;0.54
neutral;52.05
angry;9.19
disgust;0.01
scared;6.74
happy;0.04
sad;41.24
surprised;2.29
neutral;40.49
angry;10.85
disgust;0.00
scared;7.35
happy;0.03
sad;34.99
surprised;2.60
neutral;44.17
angry;6.14
disgust;0.01
scared;15.41
happy;6.99
sad;5.20
surprised;8.33
neutral;57.92
angry;4.78
disgust;0.00
scared;17.93
happy;5.43
sad;4.96
surprised;15.66
neutral;51.23
angry;9.69
disgust;0.01
scared;8.59
happy;0.05
sad;35.85
surprised;3.82
neutral;42.00
angry;4.31
disgust;0.01
scared;19.13
happy;5.28
sad;4.35
surprised;14.59
neutral;52.35
angry;9.73
