angry;disgust;scared;happy;sad;surprised;neutral
3.81;0.11;16.59;0.31;39.59;0.29;39.31
4.2;0.1;17.96;0.28;38.39;0.34;38.72
4.04;0.12;13.63;0.55;43.08;0.27;38.3
5.41;0.13;13.43;0.29;41.67;0.34;38.72
5.69;0.22;10.78;0.46;42.56;0.24;40.06
4.43;0.08;17.4;0.28;38.71;0.31;38.79
6.49;0.13;13.62;0.31;37.76;0.22;41.48
4.28;0.06;18.47;0.23;36.27;0.37;40.33
4.71;0.08;13.5;0.41;32.04;0.17;49.09
4.95;0.41;11.43;1.08;33.24;0.24;48.65
3.4;0.2;17.13;0.61;39.39;0.25;39.03
4.79;0.1;16.38;0.39;35.61;0.23;42.49
3.22;0.07;15.41;0.45;34.21;0.26;46.39
4.78;0.58;10.65;0.97;30.65;0.29;52.08
3.32;0.09;12.6;0.42;31.52;0.25;51.82
3.17;0.08;12.18;0.59;28.45;0.11;55.42
3.67;0.17;12.22;0.84;33.29;0.16;49.64
3.54;0.07;13.33;0.43;31.2;0.14;51.28
3.9;0.22;12.83;1.11;30.19;0.26;51.5
3.85;0.21;9.76;0.79;29.03;0.24;56.12
3.23;0.41;9.73;0.84;27.12;0.32;58.34
3.63;0.35;10.62;1.59;25.9;0.31;57.61
3.15;0.35;10.05;1.01;30.28;0.3;54.86
2.68;0.12;12.77;0.91;31.62;0.27;51.62
4.24;0.41;10.64;1.4;31.43;0.24;51.65
3.47;0.34;13.95;1.36;32.07;0.27;48.54
4.02;0.09;15.23;0.26;31.2;0.13;49.07
4.12;0.08;13.53;0.32;35.05;0.16;46.73
3.15;0.07;13.59;0.54;29.18;0.17;53.31
3.72;0.02;13.84;9.82;6.1;7.15;59.34
2.77;0.1;16.73;0.7;30.83;0.3;48.58
3.11;0.23;9.21;1.01;24.88;0.21;61.34
3.55;0.18;12.1;0.87;30.95;0.15;52.19
2.98;0.23;11.19;1.31;27.69;0.23;56.36
5.11;0.07;16.36;0.21;32.52;0.2;45.52
3.4;0.39;9.34;0.6;28.24;0.08;57.95
2.83;0.11;5.75;1.61;25.38;0.04;64.29
4.31;0.11;8.06;1.69;22.07;0.06;63.7
3.36;0.36;7.34;3.47;18.71;0.06;66.7
2.37;0.58;8.4;0.88;23.74;0.06;63.97
3.06;0.17;8.2;0.97;27.63;0.06;59.91
2.69;0.11;12.12;0.62;29.44;0.14;54.88
3.42;0.15;9.58;0.79;29.54;0.16;56.37
3.23;0.08;11.54;0.51;30.06;0.14;54.44
3.19;0.26;14.95;0.94;36.33;0.31;44.03
3.08;0.38;10.87;1.66;27.54;0.44;56.05
4.32;0.46;10.54;1.67;28.8;0.43;53.77
3.79;0.05;13.82;0.34;29.97;0.24;51.8
3.9;0.25;18.81;0.91;27.88;0.53;47.71
3.42;0.23;10.7;1.52;26.14;0.11;57.87
3.74;0.24;9.67;2.07;24.14;0.05;60.09
4.46;0.37;11.44;1.09;19.36;0.04;63.24
4.89;0.23;11.67;1.01;17.95;0.07;64.18
4.05;0.15;8.91;1.91;20.9;0.06;64.03
3.0;0.42;7.84;1.39;28.51;0.04;58.8
2.69;0.38;6.12;1.18;18.4;0.06;71.18
2.57;0.54;6.13;1.34;18.44;0.06;70.92
2.61;0.2;8.0;1.83;19.2;0.14;68.01
3.53;0.19;9.23;1.13;21.15;0.09;64.68
2.08;0.2;8.87;0.8;21.78;0.13;66.13
2.91;0.09;10.61;0.59;28.43;0.06;57.3
2.69;0.13;8.56;0.9;25.29;0.13;62.29
2.24;0.33;8.74;0.61;26.37;0.27;61.44
2.68;0.54;9.89;0.93;27.03;0.39;58.55
2.76;0.14;12.1;0.67;30.47;0.12;53.72
3.73;0.41;9.15;0.89;29.06;0.22;56.55
3.99;0.19;10.54;0.84;28.38;0.15;55.91
3.6;0.13;9.95;0.78;24.81;0.14;60.58
2.81;0.21;9.76;0.74;26.78;0.22;59.46
4.16;0.44;13.38;0.87;32.08;0.32;48.76
2.99;0.2;11.98;0.8;32.78;0.29;50.97
3.58;0.06;17.44;0.36;35.24;0.17;43.15
3.46;0.42;13.0;1.2;34.05;0.28;47.6
3.23;0.37;11.43;1.18;24.4;0.4;59.0
3.7;0.29;9.06;1.64;24.31;0.31;60.7
3.62;0.17;10.56;1.35;28.53;0.19;55.58
3.88;0.36;9.91;1.58;28.04;0.21;56.02
2.61;0.2;8.98;1.2;24.26;0.18;62.57
4.04;0.27;10.6;1.16;26.64;0.35;56.94
3.63;0.39;10.36;1.33;25.51;0.34;58.43
3.69;0.51;11.94;1.47;29.71;0.37;52.31
4.2;0.37;12.24;1.32;30.9;0.31;50.66
4.88;0.23;13.03;0.67;32.28;0.19;48.71
4.45;0.38;10.47;1.03;31.31;0.27;52.09
2.83;0.23;9.06;0.45;32.35;0.24;54.83
3.59;0.16;13.52;0.6;35.14;0.18;46.81
3.95;0.22;11.33;0.77;33.26;0.15;50.31
3.44;0.2;10.32;0.8;32.8;0.22;52.22
3.13;0.42;10.17;1.85;30.48;0.2;53.75
2.39;0.19;14.99;1.48;31.99;0.31;48.66
2.89;0.19;10.55;0.96;34.39;0.19;50.82
3.74;0.23;11.79;0.83;33.99;0.22;49.19
3.28;0.09;18.13;0.44;38.66;0.19;39.2
2.97;0.1;13.66;0.76;35.78;0.3;46.44
3.05;0.13;12.89;0.8;39.3;0.23;43.6
3.69;0.13;12.32;0.43;37.0;0.19;46.26
4.39;0.44;12.57;1.22;34.98;0.38;46.03
4.42;0.36;12.13;1.41;29.41;0.28;51.99
3.03;0.26;11.38;0.68;32.99;0.48;51.19
2.81;0.64;13.57;0.76;28.73;0.38;53.11
3.98;0.84;11.31;0.86;29.57;0.46;52.98
2.99;0.37;8.21;1.4;27.07;0.23;59.74
