Emotions;Percent
neutral;85.17
angry;3.30
disgust;0.01
scared;1.42
happy;0.35
sad;4.59
surprised;0.08
neutral;90.23
angry;3.74
disgust;0.01
scared;2.16
happy;0.42
sad;7.25
surprised;0.07
neutral;86.35
angry;5.52
disgust;0.09
scared;1.97
happy;0.40
sad;12.20
surprised;0.08
neutral;79.74
angry;12.05
disgust;0.38
scared;3.77
happy;0.63
sad;22.54
surprised;0.05
neutral;60.57
angry;4.29
disgust;0.05
scared;2.30
happy;0.55
sad;9.32
surprised;0.14
neutral;83.35
angry;4.21
disgust;0.03
scared;3.64
happy;0.98
sad;8.57
surprised;0.10
neutral;82.48
angry;2.87
disgust;0.01
scared;3.09
happy;7.51
sad;4.96
surprised;0.12
neutral;81.45
angry;5.65
disgust;0.00
scared;5.02
happy;15.30
sad;4.09
surprised;0.24
neutral;69.70
angry;6.34
disgust;0.01
scared;7.20
happy;9.00
sad;5.77
surprised;0.18
neutral;71.51
angry;6.47
disgust;0.00
scared;3.71
happy;6.06
sad;7.93
surprised;0.15
neutral;75.68
angry;9.28
disgust;0.02
scared;5.07
happy;3.51
sad;12.79
surprised;0.51
neutral;68.81
angry;10.45
disgust;0.03
scared;2.96
happy;1.38
sad;11.48
surprised;0.45
neutral;73.25
angry;17.84
disgust;0.03
scared;3.19
happy;0.54
sad;16.94
surprised;0.30
neutral;61.15
angry;13.26
disgust;0.02
scared;3.61
happy;0.73
sad;16.31
surprised;0.48
neutral;65.59
angry;14.61
disgust;0.03
scared;4.23
happy;0.81
sad;13.92
surprised;0.32
neutral;66.08
angry;14.15
disgust;0.02
scared;3.62
happy;1.14
sad;13.13
surprised;1.06
neutral;66.88
angry;9.23
disgust;0.02
scared;4.26
happy;0.91
sad;15.01
surprised;0.63
neutral;69.93
angry;7.60
disgust;0.02
scared;2.46
happy;0.85
sad;11.84
surprised;0.93
neutral;76.32
angry;7.57
disgust;0.01
scared;2.96
happy;1.24
sad;9.99
surprised;1.51
neutral;76.71
angry;7.62
disgust;0.01
scared;2.97
happy;0.96
sad;10.06
surprised;2.23
neutral;76.15
angry;20.29
disgust;0.03
scared;20.50
happy;10.24
sad;5.40
surprised;3.58
neutral;39.96
angry;7.66
disgust;0.01
scared;3.15
happy;0.72
sad;9.70
surprised;1.94
neutral;76.81
angry;8.83
disgust;0.01
scared;5.19
happy;0.88
sad;11.90
surprised;3.28
neutral;69.92
angry;8.98
disgust;0.02
scared;5.73
happy;1.11
sad;11.61
surprised;4.50
neutral;68.05
angry;9.52
disgust;0.03
scared;5.24
happy;0.87
sad;15.11
surprised;1.61
neutral;67.62
angry;5.69
disgust;0.02
scared;3.95
happy;0.87
sad;14.05
surprised;0.35
neutral;75.05
angry;5.38
disgust;0.04
scared;4.91
happy;0.79
sad;15.35
surprised;0.53
neutral;73.01
angry;8.77
disgust;0.06
scared;4.13
happy;0.73
sad;16.40
surprised;0.33
neutral;69.59
angry;11.69
disgust;0.13
scared;2.61
happy;0.86
sad;12.88
surprised;0.41
neutral;71.43
angry;11.99
disgust;0.14
scared;2.41
happy;0.50
sad;15.85
surprised;0.48
neutral;68.62
angry;15.05
disgust;0.10
scared;2.94
happy;0.86
sad;20.65
surprised;0.48
neutral;59.92
angry;20.11
disgust;0.27
scared;4.39
happy;0.41
sad;29.88
surprised;0.62
neutral;44.32
angry;9.09
disgust;0.25
scared;4.94
happy;0.17
sad;24.76
surprised;0.32
neutral;60.46
angry;18.30
disgust;0.42
scared;4.34
happy;0.11
sad;23.23
surprised;0.13
neutral;53.48
angry;16.24
disgust;0.30
scared;4.02
happy;0.08
sad;27.21
surprised;0.11
neutral;52.05
angry;21.79
disgust;0.21
scared;3.83
happy;0.14
sad;26.18
surprised;0.27
neutral;47.58
angry;16.24
disgust;0.07
scared;5.70
happy;0.15
sad;33.22
surprised;0.18
neutral;44.44
angry;10.58
disgust;0.12
scared;5.60
happy;0.15
sad;35.59
surprised;0.39
neutral;47.57
angry;12.45
