angry;disgust;scared;happy;sad;surprised;neutral
7.1;0.04;18.24;21.32;27.76;3.24;22.29
7.1;0.04;18.24;21.32;27.76;3.24;22.29
16.14;0.79;2.22;0.92;7.61;0.98;71.35
14.66;0.48;2.59;2.06;9.3;0.86;70.05
19.08;1.17;3.57;0.93;10.39;1.05;63.8
6.56;0.15;20.1;6.5;48.14;1.27;17.26
6.52;0.15;20.33;6.38;48.19;1.26;17.17
18.34;1.26;3.76;1.17;11.83;1.0;62.64
14.99;0.58;3.7;1.34;11.48;0.87;67.04
29.67;1.86;3.59;2.54;6.4;0.4;55.53
6.83;0.07;22.98;4.14;46.08;0.87;19.03
6.75;0.06;22.82;4.13;46.4;0.86;18.98
6.82;0.06;22.76;4.17;46.42;0.87;18.9
12.66;0.69;4.55;3.23;10.8;0.31;67.76
11.74;0.17;5.39;8.9;11.0;0.98;61.82
13.06;0.21;7.52;5.04;13.45;0.76;59.95
7.87;0.19;3.58;3.49;23.48;0.34;61.05
20.29;0.45;9.06;6.15;13.09;0.76;50.2
13.0;0.41;6.46;6.99;5.93;1.27;65.96
10.17;0.87;4.83;2.67;12.38;0.44;68.64
11.79;0.2;5.29;2.92;10.55;0.57;68.68
9.25;0.2;27.39;8.5;31.05;0.64;22.96
