frameID,mediaTime,attention,dominantEmotion,emotion_Angry,emotion_Disgust,emotion_Fear,emotion_Happy,emotion_Neutral,emotion_Sad,emotion_Surprise,arousal,valence,affects38_Afraid,affects38_Amused,affects38_Angry,affects38_Annoyed,affects38_Anxious,affects38_Apathetic,affects38_Astonished,affects38_Bored,affects38_Calm,affects38_Conceited,affects38_Contemplative,affects38_Content,affects38_Convinced,affects38_Delighted,affects38_Depressed,affects38_Determined,affects38_Disappointed,affects38_Discontented,affects38_Distressed,affects38_Embarrassed,affects38_Enraged,affects38_Excited,affects38_Feel Well,affects38_Frustrated,affects38_Happy,affects38_Hopeful,affects38_Impressed,affects38_Melancholic,affects38_Peaceful,affects38_Pensive,affects38_Pleased,affects38_Relaxed,affects38_Sad,affects38_Satisfied,affects38_Sleepy,affects38_Tired,affects38_Uncomfortable,affects38_Worried,affects98_Adventurous,affects98_Afraid,affects98_Alarmed,affects98_Ambitious,affects98_Amorous,affects98_Amused,affects98_Angry,affects98_Annoyed,affects98_Anxious,affects98_Apathetic,affects98_Aroused,affects98_Ashamed,affects98_Astonished,affects98_At Ease,affects98_Attentive,affects98_Bellicose,affects98_Bitter,affects98_Bored,affects98_Calm,affects98_Compassionate,affects98_Conceited,affects98_Confident,affects98_Conscientious,affects98_Contemplative,affects98_Contemptuous,affects98_Content,affects98_Convinced,affects98_Courageous,affects98_Defient,affects98_Dejected,affects98_Delighted,affects98_Depressed,affects98_Desperate,affects98_Despondent,affects98_Determined,affects98_Disappointed,affects98_Discontented,affects98_Disgusted,affects98_Dissatisfied,affects98_Distressed,affects98_Distrustful,affects98_Doubtful,affects98_Droopy,affects98_Embarrassed,affects98_Enraged,affects98_Enthusiastic,affects98_Envious,affects98_Excited,affects98_Expectant,affects98_Feel Guilt,affects98_Feel Well,affects98_Feeling Superior,affects98_Friendly,affects98_Frustrated,affects98_Glad,affects98_Gloomy,affects98_Happy,affects98_Hateful,affects98_Hesitant,affects98_Hopeful,affects98_Hostile,affects98_Impatient,affects98_Impressed,affects98_Indignant,affects98_Insulted,affects98_Interested,affects98_Jealous,affects98_Joyous,affects98_Languid,affects98_Light Hearted,affects98_Loathing,affects98_Longing,affects98_Lusting,affects98_Melancholic,affects98_Miserable,affects98_Passionate,affects98_Peaceful,affects98_Pensive,affects98_Pleased,affects98_Polite,affects98_Relaxed,affects98_Reverent,affects98_Sad,affects98_Satisfied,affects98_Selfconfident,affects98_Serene,affects98_Serious,affects98_Sleepy,affects98_Solemn,affects98_Startled,affects98_Suspicious,affects98_Taken Aback,affects98_Tense,affects98_Tired,affects98_Triumphant,affects98_Uncomfortable,affects98_Wavering,affects98_Worried,quadrant,positivity
207,9.008,0.89,,0.3,0.03,0.06,0.05,0.24,0.12,0.21,-0.24,-0.21,0,0.22,0,0.13,0.42,0.99,0,0.69,0,0.04,0.24,0,0.15,0,0.6,0,0.61,0.46,0.11,0.87,0.07,0,0,0.45,0,0.3,0.61,0.8,0.12,0.82,0,0,0.61,0,0.39,0.41,0.78,0.98,0,0,0,0,0,0.22,0,0.13,0.42,0.99,0,0.88,0,0,0.47,0,0.4,0.69,0,0.19,0.04,0.48,0.42,0.24,0.05,0,0.15,0,0,0.53,0,0.6,0.59,0.84,0,0.61,0.46,0.25,0.84,0.11,0.81,0.48,0.53,0.87,0.07,0.17,0,0,0.62,0.93,0,0.07,0,0.45,0,0.52,0,0,0.75,0.3,0,0.68,0.61,0.5,0.52,0.18,0.34,0,0.93,0.31,0.2,0.78,0,0.8,0.47,0.58,0.12,0.82,0,0.49,0,0.3,0.61,0,0,0,0.64,0.39,0,0.42,0.73,0.96,0,0.41,0,0.78,0.67,0.98,Low Control,0.23
208,9.04,1,,0.29,0.03,0.07,0.04,0.22,0.11,0.25,-0.09,-0.22,0.19,0.32,0.21,0.39,0.24,1,0,0.5,0,0.28,0.09,0,0.31,0,0.52,0,0.67,0.63,0.34,0.74,0.34,0,0,0.63,0,0.24,0.62,0.64,0,0.69,0,0,0.55,0,0.13,0.15,0.73,0.92,0,0.19,0.02,0.04,0,0.32,0.21,0.39,0.24,1,0,0.79,0,0,0.37,0,0.55,0.5,0,0,0.28,0.45,0.21,0.09,0.32,0,0.31,0,0.2,0.33,0,0.52,0.5,0.76,0,0.67,0.63,0.47,0.85,0.34,0.9,0.24,0.3,0.74,0.34,0.31,0.17,0,0.68,0.85,0,0.28,0,0.63,0,0.45,0,0,0.58,0.24,0.04,0.82,0.62,0.7,0.65,0.22,0.56,0,0.83,0.44,0.4,0.69,0,0.64,0.5,0.66,0,0.69,0,0.32,0,0.05,0.55,0,0,0,0.48,0.13,0,0.5,0.87,0.95,0.08,0.15,0,0.73,0.52,0.92,Low Control,0.26
209,9.088,0.33,,0.27,0.03,0.05,0.04,0.23,0.17,0.2,-0.45,-0.27,0,0,0,0,0.67,0.89,0,0.88,0,0,0.23,0,0,0,0.71,0,0.55,0.23,0,0.98,0,0,0,0.19,0,0.18,0.42,0.9,0.21,0.89,0,0,0.7,0,0.62,0.64,0.83,0.95,0,0,0,0,0,0,0,0,0.67,0.89,0,0.97,0,0,0.43,0,0.22,0.88,0,0.35,0,0.32,0.53,0.23,0,0,0,0,0,0.78,0,0.71,0.72,0.91,0,0.55,0.23,0,0.81,0,0.66,0.74,0.78,0.98,0,0,0,0,0.39,0.98,0,0,0,0.19,0,0.64,0,0,0.92,0.18,0,0.4,0.42,0.17,0.36,0,0,0,1,0,0,0.76,0,0.9,0.47,0.31,0.21,0.89,0,0.54,0,0.5,0.7,0,0,0,0.71,0.62,0,0.35,0.49,0.93,0,0.64,0,0.83,0.85,0.95,Low Control,0.12
210,9.12,0.49,Angry,0.37,0.04,0.03,0.07,0.17,0.22,0.09,-0.4,-0.24,0,0.01,0,0,0.6,0.92,0,0.84,0,0,0.27,0,0,0,0.67,0,0.55,0.28,0,0.96,0,0,0,0.24,0,0.25,0.49,0.89,0.22,0.89,0,0.03,0.67,0,0.59,0.61,0.81,0.97,0,0,0,0,0,0.01,0,0,0.6,0.92,0,0.95,0,0,0.48,0,0.25,0.84,0,0.35,0,0.39,0.53,0.27,0,0,0,0,0,0.72,0,0.67,0.68,0.89,0,0.55,0.28,0.02,0.82,0,0.7,0.69,0.73,0.96,0,0,0,0,0.47,0.97,0,0,0,0.24,0,0.6,0,0,0.89,0.25,0,0.48,0.49,0.26,0.39,0.02,0.05,0,0.99,0.08,0,0.79,0,0.89,0.45,0.4,0.22,0.89,0,0.56,0.03,0.48,0.67,0,0,0,0.72,0.59,0,0.35,0.56,0.94,0,0.61,0,0.81,0.81,0.97,Low Control,0.16
211,9.168,0.56,Angry,0.39,0.03,0.03,0.09,0.19,0.19,0.07,-0.38,-0.22,0,0.07,0,0,0.56,0.94,0,0.82,0,0,0.3,0,0,0,0.65,0,0.55,0.3,0,0.94,0,0,0,0.27,0,0.29,0.53,0.89,0.23,0.89,0,0.05,0.64,0,0.57,0.58,0.8,0.98,0,0,0,0,0,0.07,0,0,0.56,0.94,0,0.94,0,0,0.5,0,0.26,0.82,0,0.34,0,0.43,0.54,0.3,0,0,0,0,0,0.68,0,0.65,0.65,0.88,0,0.55,0.3,0.05,0.81,0,0.71,0.66,0.7,0.94,0,0,0,0,0.52,0.97,0,0,0,0.27,0,0.57,0,0,0.87,0.29,0,0.52,0.53,0.3,0.4,0.07,0.1,0,0.98,0.14,0.02,0.8,0,0.89,0.44,0.45,0.23,0.89,0,0.57,0.05,0.46,0.64,0,0,0,0.72,0.57,0,0.35,0.59,0.94,0,0.58,0,0.8,0.78,0.98,Low Control,0.19
212,9.2,0.69,,0.24,0.03,0.07,0.08,0.23,0.16,0.19,-0.33,-0.27,0,0.04,0,0,0.57,0.95,0,0.79,0,0,0.19,0,0,0,0.69,0,0.63,0.4,0.01,0.93,0,0,0,0.37,0,0.2,0.49,0.84,0.12,0.84,0,0,0.7,0,0.49,0.51,0.84,0.96,0,0,0,0,0,0.04,0,0,0.57,0.95,0,0.94,0,0,0.42,0,0.37,0.79,0,0.23,0,0.37,0.44,0.19,0,0,0,0,0,0.67,0,0.69,0.69,0.9,0,0.63,0.4,0.16,0.87,0.01,0.77,0.61,0.66,0.93,0,0,0,0,0.49,0.97,0,0,0,0.37,0,0.63,0,0,0.84,0.2,0,0.56,0.49,0.37,0.49,0.02,0.16,0,0.97,0.13,0.14,0.75,0,0.84,0.52,0.43,0.12,0.84,0,0.48,0,0.37,0.7,0,0,0,0.65,0.49,0,0.45,0.64,0.97,0,0.51,0,0.84,0.78,0.96,Low Control,0.15
213,9.248,0.98,Angry,0.3,0.04,0.07,0.07,0.14,0.19,0.18,-0.2,-0.25,0,0.2,0,0.22,0.41,0.99,0,0.65,0,0.08,0.15,0,0.15,0,0.62,0,0.67,0.54,0.21,0.84,0.14,0,0,0.53,0,0.24,0.58,0.75,0.02,0.77,0,0,0.63,0,0.31,0.33,0.8,0.96,0,0,0,0,0,0.2,0,0.22,0.41,0.99,0,0.87,0,0,0.4,0,0.48,0.65,0,0.09,0.08,0.42,0.33,0.15,0.15,0,0.15,0,0.02,0.5,0,0.62,0.61,0.84,0,0.67,0.54,0.34,0.88,0.21,0.86,0.42,0.48,0.84,0.14,0.17,0,0,0.61,0.92,0,0.1,0,0.53,0,0.55,0,0,0.72,0.24,0,0.72,0.58,0.56,0.6,0.14,0.39,0,0.91,0.31,0.3,0.73,0,0.75,0.53,0.57,0.02,0.77,0,0.41,0,0.21,0.63,0,0,0,0.57,0.31,0,0.5,0.78,0.97,0,0.33,0,0.8,0.66,0.96,Low Control,0.21
214,9.28,1,Angry,0.47,0.02,0.04,0.05,0.21,0.1,0.1,-0.05,-0.28,0.28,0.24,0.27,0.47,0.24,0.99,0,0.45,0,0.29,0,0,0.28,0,0.55,0,0.73,0.71,0.45,0.71,0.4,0,0,0.71,0,0.12,0.55,0.57,0,0.61,0,0,0.59,0,0.02,0.05,0.75,0.88,0,0.28,0.08,0.02,0,0.24,0.27,0.47,0.24,0.99,0,0.77,0,0,0.25,0,0.64,0.45,0,0,0.29,0.35,0.09,0,0.41,0,0.28,0,0.3,0.29,0,0.55,0.53,0.77,0,0.73,0.71,0.56,0.89,0.45,0.94,0.17,0.24,0.71,0.4,0.25,0.24,0,0.62,0.84,0,0.27,0,0.71,0,0.49,0,0.1,0.54,0.12,0.12,0.83,0.55,0.74,0.73,0.12,0.59,0,0.79,0.39,0.5,0.6,0,0.57,0.58,0.6,0,0.61,0,0.2,0,0,0.59,0,0,0,0.37,0.02,0,0.59,0.9,0.95,0.12,0.05,0,0.75,0.51,0.88,Low Control,0.22
215,9.36,1,Angry,0.31,0.03,0.08,0.03,0.16,0.1,0.27,-0.05,-0.28,0.28,0.25,0.27,0.48,0.23,0.99,0,0.44,0,0.29,0,0,0.28,0,0.55,0,0.73,0.71,0.45,0.7,0.4,0,0,0.71,0,0.12,0.55,0.57,0,0.61,0,0,0.59,0,0.02,0.04,0.75,0.88,0,0.28,0.08,0.02,0,0.25,0.27,0.48,0.23,0.99,0,0.77,0,0,0.25,0,0.64,0.44,0,0,0.29,0.35,0.08,0,0.42,0,0.28,0,0.3,0.29,0,0.55,0.53,0.77,0,0.73,0.71,0.56,0.88,0.45,0.94,0.17,0.24,0.7,0.4,0.25,0.25,0,0.63,0.84,0,0.27,0,0.71,0,0.48,0,0.11,0.53,0.12,0.12,0.83,0.55,0.74,0.73,0.12,0.59,0,0.79,0.39,0.5,0.6,0,0.57,0.57,0.61,0,0.61,0,0.2,0,0,0.59,0,0,0,0.37,0.02,0,0.59,0.9,0.95,0.13,0.04,0,0.75,0.5,0.88,Low Control,0.22
216,9.408,1,Angry,0.5,0.01,0.04,0.04,0.19,0.08,0.14,0.19,-0.28,0.62,0.32,0.61,0.75,0,0.89,0.02,0.04,0,0.57,0,0,0.46,0,0.29,0,0.68,0.82,0.67,0.39,0.71,0,0,0.85,0,0,0.49,0.23,0,0.3,0,0,0.36,0,0,0,0.54,0.69,0,0.62,0.47,0.3,0,0.32,0.61,0.75,0,0.89,0.05,0.5,0.02,0,0.01,0.38,0.72,0.04,0,0,0.57,0.23,0,0,0.69,0,0.46,0,0.6,0,0,0.29,0.25,0.53,0,0.68,0.82,0.75,0.77,0.67,0.95,0,0,0.39,0.71,0.38,0.6,0,0.63,0.6,0,0.51,0,0.85,0,0.23,0,0.47,0.16,0,0.51,0.93,0.49,0.92,0.78,0.12,0.82,0,0.52,0.51,0.67,0.37,0.32,0.23,0.47,0.64,0,0.3,0,0,0,0,0.36,0,0,0,0.04,0,0,0.56,0.99,0.81,0.5,0,0,0.54,0.14,0.69,Obstructive,0.29
217,9.44,0.74,Angry,0.33,0.02,0.03,0.05,0.29,0.16,0.12,-0.32,-0.28,0,0.05,0,0.02,0.56,0.96,0,0.77,0,0,0.17,0,0,0,0.7,0,0.64,0.43,0.04,0.92,0,0,0,0.39,0,0.19,0.49,0.83,0.09,0.83,0,0,0.7,0,0.46,0.48,0.84,0.96,0,0,0,0,0,0.05,0,0.02,0.56,0.96,0,0.94,0,0,0.41,0,0.39,0.77,0,0.21,0,0.37,0.42,0.17,0,0,0,0,0,0.65,0,0.7,0.69,0.9,0,0.64,0.43,0.19,0.87,0.04,0.79,0.59,0.64,0.92,0,0,0,0,0.5,0.97,0,0,0,0.39,0,0.63,0,0,0.83,0.19,0,0.57,0.49,0.39,0.52,0.02,0.19,0,0.96,0.14,0.17,0.74,0,0.83,0.54,0.44,0.09,0.83,0,0.46,0,0.34,0.7,0,0,0,0.64,0.46,0,0.47,0.66,0.97,0,0.48,0,0.84,0.78,0.96,Low Control,0.15
218,9.488,1,Angry,0.47,0.02,0.07,0.05,0.15,0.12,0.12,0.2,-0.27,0.63,0.32,0.62,0.76,0,0.89,0.04,0.02,0,0.58,0,0,0.46,0,0.28,0,0.67,0.83,0.68,0.38,0.72,0,0,0.86,0,0,0.49,0.21,0,0.29,0,0,0.35,0,0,0,0.53,0.68,0,0.63,0.48,0.31,0,0.32,0.62,0.76,0,0.89,0.06,0.49,0.04,0,0,0.39,0.72,0.02,0,0,0.58,0.23,0,0,0.7,0,0.46,0,0.61,0,0,0.28,0.24,0.52,0,0.67,0.83,0.76,0.76,0.68,0.95,0,0,0.38,0.72,0.38,0.61,0,0.63,0.59,0,0.51,0,0.86,0,0.21,0,0.48,0.14,0,0.52,0.94,0.49,0.93,0.78,0.12,0.83,0,0.51,0.51,0.67,0.36,0.33,0.21,0.46,0.64,0,0.29,0,0,0,0,0.35,0,0,0,0.02,0,0,0.56,0.99,0.8,0.51,0,0,0.53,0.13,0.68,Obstructive,0.3
219,9.52,1,Angry,0.47,0.02,0.06,0.05,0.14,0.17,0.1,0.19,-0.27,0.62,0.32,0.62,0.75,0,0.89,0.03,0.03,0,0.58,0,0,0.46,0,0.29,0,0.67,0.82,0.67,0.39,0.71,0,0,0.85,0,0,0.49,0.22,0,0.3,0,0,0.35,0,0,0,0.54,0.69,0,0.62,0.48,0.31,0,0.32,0.62,0.75,0,0.89,0.06,0.49,0.03,0,0.01,0.38,0.72,0.03,0,0,0.58,0.23,0,0,0.69,0,0.46,0,0.61,0,0,0.29,0.24,0.52,0,0.67,0.82,0.75,0.76,0.67,0.95,0,0,0.39,0.71,0.39,0.61,0,0.63,0.6,0,0.51,0,0.85,0,0.22,0,0.47,0.15,0,0.51,0.94,0.49,0.93,0.78,0.12,0.83,0,0.52,0.51,0.66,0.37,0.33,0.22,0.46,0.65,0,0.3,0,0,0,0,0.35,0,0,0,0.03,0,0,0.55,0.99,0.8,0.5,0,0,0.54,0.13,0.69,Obstructive,0.3
220,9.568,1,Angry,0.41,0.02,0.04,0.03,0.14,0.17,0.18,-0.11,-0.27,0.17,0.24,0.17,0.38,0.3,1,0,0.53,0,0.22,0.03,0,0.24,0,0.58,0,0.71,0.65,0.36,0.76,0.31,0,0,0.64,0,0.18,0.57,0.64,0,0.68,0,0,0.61,0,0.14,0.16,0.77,0.92,0,0.17,0,0,0,0.24,0.17,0.38,0.3,1,0,0.82,0,0,0.32,0,0.58,0.53,0,0,0.22,0.39,0.19,0.03,0.32,0,0.24,0,0.2,0.37,0,0.58,0.56,0.8,0,0.71,0.65,0.48,0.88,0.36,0.92,0.27,0.34,0.76,0.31,0.23,0.14,0,0.63,0.88,0,0.21,0,0.64,0,0.51,0,0,0.61,0.18,0.01,0.79,0.57,0.68,0.68,0.14,0.52,0,0.84,0.37,0.43,0.66,0,0.64,0.56,0.6,0,0.68,0,0.29,0,0.04,0.61,0,0,0,0.46,0.14,0,0.55,0.86,0.96,0.02,0.16,0,0.77,0.57,0.92,Low Control,0.22
221,9.6,0.24,Angry,0.38,0.03,0.03,0.1,0.2,0.16,0.1,-0.48,-0.26,0,0,0,0,0.68,0.87,0,0.9,0,0,0.26,0,0,0,0.7,0,0.51,0.18,0,0.98,0,0,0,0.13,0,0.19,0.4,0.92,0.24,0.9,0,0.02,0.68,0,0.66,0.68,0.82,0.94,0,0,0,0,0,0,0,0,0.68,0.87,0,0.97,0,0,0.45,0,0.17,0.9,0,0.39,0,0.32,0.56,0.26,0,0,0,0,0,0.8,0,0.7,0.71,0.9,0,0.51,0.18,0,0.79,0,0.62,0.77,0.8,0.98,0,0,0,0,0.37,0.98,0,0,0,0.13,0,0.63,0,0,0.94,0.19,0,0.36,0.4,0.12,0.31,0,0,0,1,0,0,0.76,0,0.92,0.43,0.29,0.24,0.9,0,0.57,0.02,0.54,0.68,0,0,0,0.73,0.66,0,0.31,0.45,0.92,0,0.68,0,0.82,0.86,0.94,Low Control,0.12
222,9.648,0.69,Angry,0.41,0.03,0.05,0.05,0.12,0.25,0.1,-0.34,-0.28,0,0.03,0,0,0.58,0.95,0,0.79,0,0,0.19,0,0,0,0.7,0,0.63,0.4,0,0.93,0,0,0,0.36,0,0.2,0.48,0.84,0.11,0.84,0,0,0.7,0,0.49,0.51,0.84,0.96,0,0,0,0,0,0.03,0,0,0.58,0.95,0,0.95,0,0,0.41,0,0.37,0.79,0,0.23,0,0.36,0.44,0.19,0,0,0,0,0,0.67,0,0.7,0.7,0.91,0,0.63,0.4,0.16,0.87,0,0.77,0.61,0.66,0.93,0,0,0,0,0.49,0.98,0,0,0,0.36,0,0.63,0,0,0.85,0.2,0,0.55,0.48,0.36,0.49,0.01,0.15,0,0.97,0.12,0.13,0.75,0,0.84,0.53,0.43,0.11,0.84,0,0.48,0,0.37,0.7,0,0,0,0.65,0.49,0,0.45,0.64,0.97,0,0.51,0,0.84,0.79,0.96,Low Control,0.15
223,9.68,0.25,Angry,0.32,0.02,0.04,0.05,0.22,0.23,0.13,-0.48,-0.28,0,0,0,0,0.69,0.87,0,0.9,0,0,0.23,0,0,0,0.72,0,0.53,0.19,0,0.99,0,0,0,0.14,0,0.16,0.38,0.91,0.21,0.89,0,0,0.7,0,0.65,0.67,0.83,0.94,0,0,0,0,0,0,0,0,0.69,0.87,0,0.97,0,0,0.42,0,0.18,0.9,0,0.37,0,0.3,0.54,0.23,0,0,0,0,0,0.8,0,0.72,0.73,0.91,0,0.53,0.19,0,0.8,0,0.63,0.77,0.8,0.99,0,0,0,0,0.35,0.98,0,0,0,0.14,0,0.65,0,0,0.94,0.16,0,0.35,0.38,0.12,0.33,0,0,0,1,0,0,0.75,0,0.91,0.46,0.27,0.21,0.89,0,0.54,0,0.52,0.7,0,0,0,0.72,0.65,0,0.33,0.45,0.92,0,0.67,0,0.83,0.87,0.94,Low Control,0.11
224,9.727,0.55,Angry,0.4,0.03,0.05,0.06,0.12,0.22,0.12,-0.39,-0.27,0,0,0,0,0.62,0.93,0,0.83,0,0,0.21,0,0,0,0.71,0,0.6,0.33,0,0.96,0,0,0,0.29,0,0.19,0.46,0.87,0.16,0.87,0,0,0.7,0,0.55,0.57,0.84,0.96,0,0,0,0,0,0,0,0,0.62,0.93,0,0.96,0,0,0.42,0,0.31,0.83,0,0.29,0,0.35,0.48,0.21,0,0,0,0,0,0.72,0,0.71,0.71,0.91,0,0.6,0.33,0.08,0.85,0,0.73,0.67,0.71,0.96,0,0,0,0,0.45,0.98,0,0,0,0.29,0,0.64,0,0,0.88,0.19,0,0.49,0.46,0.28,0.44,0,0.07,0,0.99,0.06,0.06,0.75,0,0.87,0.51,0.38,0.16,0.87,0,0.51,0,0.43,0.7,0,0,0,0.68,0.55,0,0.41,0.58,0.96,0,0.57,0,0.84,0.82,0.96,Low Control,0.14
225,9.759,1,Angry,0.51,0.04,0.05,0.04,0.08,0.16,0.12,-0.06,-0.26,0.26,0.27,0.26,0.46,0.23,0.99,0,0.46,0,0.29,0,0,0.3,0,0.54,0,0.71,0.69,0.42,0.71,0.39,0,0,0.69,0,0.16,0.57,0.59,0,0.63,0,0,0.57,0,0.05,0.07,0.74,0.89,0,0.26,0.07,0.03,0,0.27,0.26,0.46,0.23,0.99,0,0.77,0,0,0.28,0,0.61,0.46,0,0,0.29,0.38,0.12,0,0.39,0,0.3,0,0.28,0.29,0,0.54,0.52,0.77,0,0.71,0.69,0.54,0.87,0.42,0.93,0.18,0.25,0.71,0.39,0.27,0.23,0,0.64,0.84,0,0.28,0,0.69,0,0.47,0,0.08,0.54,0.16,0.1,0.83,0.57,0.73,0.71,0.16,0.59,0,0.8,0.41,0.48,0.63,0,0.59,0.55,0.62,0,0.63,0,0.23,0,0,0.57,0,0,0,0.4,0.05,0,0.56,0.9,0.95,0.12,0.07,0,0.74,0.5,0.89,Low Control,0.23
226,9.807,0,Angry,0.32,0.02,0.03,0.08,0.24,0.22,0.09,-0.55,-0.27,0,0,0,0,0.73,0.81,0,0.94,0,0,0.26,0,0,0,0.7,0,0.44,0.06,0,1,0,0,0,0,0,0.14,0.33,0.94,0.27,0.91,0,0.03,0.67,0,0.73,0.75,0.8,0.91,0,0,0,0,0,0,0,0,0.73,0.81,0,0.97,0,0,0.43,0,0.06,0.94,0,0.44,0,0.27,0.6,0.26,0,0,0,0,0,0.85,0,0.7,0.72,0.89,0,0.44,0.06,0,0.74,0,0.53,0.84,0.86,1,0,0,0,0,0.27,0.97,0,0,0,0,0,0.63,0,0,0.97,0.14,0,0.23,0.33,0,0.21,0,0,0,1,0,0,0.74,0,0.94,0.38,0.18,0.27,0.91,0,0.58,0.03,0.59,0.67,0,0,0,0.75,0.73,0,0.24,0.33,0.88,0,0.75,0,0.8,0.89,0.91,Low Control,0.1
227,9.888,0.2,Angry,0.32,0.04,0.03,0.15,0.16,0.21,0.09,-0.49,-0.25,0,0,0,0,0.68,0.87,0,0.9,0,0,0.28,0,0,0,0.69,0,0.49,0.15,0,0.99,0,0,0,0.1,0,0.2,0.41,0.93,0.27,0.91,0,0.05,0.67,0,0.68,0.7,0.81,0.94,0,0,0,0,0,0,0,0,0.68,0.87,0,0.96,0,0,0.46,0,0.14,0.9,0,0.42,0,0.33,0.58,0.28,0,0,0,0,0,0.8,0,0.69,0.7,0.9,0,0.49,0.15,0,0.78,0,0.6,0.78,0.81,0.99,0,0,0,0,0.37,0.97,0,0,0,0.1,0,0.62,0,0,0.94,0.2,0,0.35,0.41,0.1,0.28,0,0,0,1,0,0,0.77,0,0.93,0.41,0.29,0.27,0.91,0,0.58,0.05,0.56,0.67,0,0,0,0.75,0.68,0,0.28,0.43,0.91,0,0.7,0,0.81,0.86,0.94,Low Control,0.13
228,9.92,0,,0.25,0.03,0.02,0.08,0.26,0.27,0.09,-0.56,-0.21,0,0,0,0,0.68,0.82,0,0.93,0.04,0,0.35,0,0,0,0.64,0,0.38,0.01,0,0.99,0,0,0,0,0,0.24,0.4,0.96,0.36,0.94,0,0.13,0.61,0.03,0.76,0.77,0.75,0.93,0,0,0,0,0,0,0,0,0.68,0.82,0,0.95,0,0.01,0.51,0,0,0.93,0.04,0.51,0,0.35,0.66,0.35,0,0,0,0,0,0.82,0,0.64,0.65,0.86,0,0.38,0.01,0,0.7,0,0.5,0.83,0.86,0.99,0,0,0,0,0.33,0.95,0,0,0.05,0,0,0.56,0,0,0.96,0.24,0,0.25,0.4,0,0.15,0,0,0,1,0,0,0.8,0,0.96,0.31,0.24,0.36,0.94,0,0.65,0.13,0.65,0.61,0.03,0,0,0.8,0.76,0,0.16,0.32,0.86,0,0.77,0,0.75,0.86,0.93,Low Control,0.15
229,9.968,0.35,Angry,0.35,0.03,0.05,0.07,0.11,0.27,0.13,-0.45,-0.28,0,0,0,0,0.68,0.89,0,0.88,0,0,0.22,0,0,0,0.72,0,0.56,0.25,0,0.98,0,0,0,0.2,0,0.16,0.41,0.9,0.19,0.88,0,0,0.71,0,0.61,0.64,0.84,0.95,0,0,0,0,0,0,0,0,0.68,0.89,0,0.97,0,0,0.42,0,0.23,0.88,0,0.34,0,0.31,0.52,0.22,0,0,0,0,0,0.78,0,0.72,0.73,0.92,0,0.56,0.25,0,0.82,0,0.67,0.74,0.77,0.98,0,0,0,0,0.38,0.99,0,0,0,0.2,0,0.66,0,0,0.92,0.16,0,0.4,0.41,0.18,0.37,0,0,0,0.99,0,0,0.75,0,0.9,0.48,0.3,0.19,0.88,0,0.53,0,0.48,0.71,0,0,0,0.7,0.61,0,0.37,0.5,0.94,0,0.64,0,0.84,0.86,0.95,Low Control,0.12
230,10,0.32,Angry,0.38,0.03,0.05,0.04,0.17,0.22,0.1,-0.46,-0.28,0,0,0,0,0.68,0.89,0,0.89,0,0,0.22,0,0,0,0.72,0,0.55,0.23,0,0.98,0,0,0,0.18,0,0.16,0.4,0.9,0.2,0.88,0,0,0.71,0,0.63,0.65,0.84,0.94,0,0,0,0,0,0,0,0,0.68,0.89,0,0.97,0,0,0.42,0,0.22,0.89,0,0.35,0,0.31,0.53,0.22,0,0,0,0,0,0.79,0,0.72,0.73,0.92,0,0.55,0.23,0,0.82,0,0.65,0.75,0.78,0.98,0,0,0,0,0.37,0.99,0,0,0,0.18,0,0.65,0,0,0.92,0.16,0,0.38,0.4,0.16,0.36,0,0,0,1,0,0,0.75,0,0.9,0.47,0.29,0.2,0.88,0,0.53,0,0.5,0.71,0,0,0,0.71,0.63,0,0.36,0.48,0.93,0,0.65,0,0.84,0.86,0.94,Low Control,0.11
231,10.048,0.34,Angry,0.45,0.04,0.02,0.06,0.15,0.23,0.04,-0.45,-0.26,0,0,0,0,0.66,0.89,0,0.88,0,0,0.26,0,0,0,0.7,0,0.53,0.22,0,0.98,0,0,0,0.18,0,0.2,0.43,0.91,0.23,0.9,0,0.01,0.68,0,0.63,0.65,0.82,0.95,0,0,0,0,0,0,0,0,0.66,0.89,0,0.97,0,0,0.45,0,0.2,0.88,0,0.37,0,0.34,0.55,0.26,0,0,0,0,0,0.77,0,0.7,0.71,0.9,0,0.53,0.22,0,0.81,0,0.65,0.74,0.78,0.98,0,0,0,0,0.4,0.98,0,0,0,0.18,0,0.63,0,0,0.92,0.2,0,0.4,0.43,0.17,0.35,0,0,0,1,0,0,0.77,0,0.91,0.45,0.32,0.23,0.9,0,0.56,0.01,0.51,0.68,0,0,0,0.73,0.63,0,0.33,0.49,0.93,0,0.65,0,0.82,0.85,0.95,Low Control,0.13
